user_id,ev_model,user_type,include_subscription,sessions_per_month,start_lat,start_lon,end_lat,end_lon,depart_datetime,start_soc_pct,reserve_soc_pct,objective,max_detour_km,top_k_candidates,step_horizon_s,trip_km,est_required_kwh,available_kwh_at_start,kwh_per_km,needs_charge
5493,ev standard range,Member,1,20,51.496907,-0.146381,51.474493,-0.131237,2025-09-06T09:00,13.127663185275804,12.06949447268018,cost,2.0,8,5,2.704,0.531108186082268,0.5182274229749377,0.19641574929077957,1
5494,Q4 e-tron,Payg,0,20,51.470108,-0.112501,51.447556,-0.161048,2025-09-02T19:24,12.878473303848837,11.491137244920491,hybrid,2.0,8,5,4.195,0.7311690457486693,0.7211116917949159,0.17429536251458144,1
5495,Model X,Payg,0,20,51.510873,-0.092957,51.515501,-0.159958,2025-09-01T03:51,16.128295625389104,13.363910107814329,cost,2.0,8,5,4.665,0.8507240716835913,0.552877103514955,0.18236314505543222,1
5496,Aceman,Member,1,20,51.51105,-0.061575,51.549377,-0.186873,2025-09-04T01:37,17.540243814564143,13.58986960616364,cost,2.0,8,5,9.659,1.8581651434782291,1.516661526439479,0.19237655486885072,1
5497,coupe iv 60,Payg,0,20,51.512148,-0.119222,51.526511,-0.052986,2025-09-05T19:28,33.02100765603437,11.516253884354303,hybrid,2.0,8,5,4.853,0.8705230453587077,12.470285376796086,0.17937833203352727,0
5498,Zoe,Member,1,20,51.539952,-0.055858,51.549614,-0.140245,2025-09-06T09:00,16.748526223425074,11.758282729985227,time,2.0,8,5,5.934,1.1268496338354486,1.0980464903413065,0.18989714085531656,1
5499,44,Member,1,20,51.450736,-0.018605,51.544309,-0.236008,2025-09-07T09:00,28.769023225992015,10.781652547533453,hybrid,2.0,8,5,18.296,3.2404829747483266,8.086357791731814,0.17711428589573278,0
5500,EQB,Payg,0,20,51.473315,-0.122261,51.528357,-0.064956,2025-09-05T17:35,34.66879814406228,12.967217824045871,cost,2.0,8,5,7.293,1.3105708994492453,15.343695460636598,0.17970257773882425,0
5501,xl,Member,1,20,51.551682,-0.141134,51.537378,-0.107784,2025-09-01T16:30,33.66990296443966,14.784545266658109,cost,2.0,8,5,2.802,0.5486677163242336,8.741834129794631,0.19581288948045453,0
5502,edrive20,Member,1,20,51.546191,-0.164796,51.532178,-0.206726,2025-09-07T09:00,22.23543983902527,12.083122311716966,hybrid,2.0,8,5,3.292,0.5843802724041491,6.567449455498548,0.17751527108266987,0
5503,Karo,Member,1,20,51.471176,-0.08021,51.54315,-0.131631,2025-09-07T09:00,23.440490657051505,14.981030907972173,time,2.0,8,5,8.759,1.7424254403107355,1.6918919498158664,0.1989297226065459,1
5504,e-tech electric,Member,1,20,51.491539,-0.054982,51.509065,-0.206508,2025-09-04T01:33,15.00272230933847,10.882073022479196,cost,2.0,8,5,10.668,1.9115753098822286,1.8542921790866727,0.17918778682810543,1
5505,i5,Payg,0,20,51.490028,-0.146036,51.542599,-0.079053,2025-09-01T18:37,15.533729615280329,13.980497295208924,time,2.0,8,5,7.46,1.2734655909784496,1.2595302086397218,0.17070584329469835,1
5506,Capri Extended Range RWD,Payg,0,20,51.507128,-0.027245,51.461608,-0.119369,2025-09-05T09:07,27.603168287584737,14.640541268071285,hybrid,2.0,8,5,8.143,1.4465797417899302,10.00409802917744,0.17764702711407712,0
5507,Model X,Payg,0,20,51.547857,-0.057971,51.527343,-0.013091,2025-09-07T04:47,33.75521857907363,13.440271763316254,cost,2.0,8,5,3.852,0.6746244431256503,15.229901122123694,0.17513614826730278,0
5508,e+,Member,1,20,51.518883,-0.065416,51.464973,-0.108868,2025-09-04T07:31,16.648274947511386,10.54663144655433,hybrid,2.0,8,5,6.707,1.242168653872633,1.2203287001914114,0.1852048089865265,1
5509,CITIGOe iV,Payg,0,20,51.535096,-0.232037,51.448185,-0.012025,2025-09-06T09:00,21.67125013614711,11.632706769192275,time,2.0,8,5,18.039,3.1276285536146484,2.0077086733909666,0.1733814819898358,1
5510,i-MiEV,Member,1,20,51.496986,-0.03606,51.448167,-0.203872,2025-09-13T09:00,22.177068009137372,10.428329065886459,cost,2.0,8,5,12.828,2.4216886499191235,2.3497477886501827,0.1887814663173623,1
5511,Soul,Member,1,20,51.493465,-0.056962,51.500884,-0.068262,2025-09-07T09:00,13.810911257847021,13.008740604579003,cost,2.0,8,5,1.137,0.22313280729668203,0.2165180958185285,0.19624697211669484,1
5512,edrive20,Member,1,20,51.51366,-0.231811,51.51532,-0.067185,2025-09-07T08:53,30.682238584154035,14.990744045794656,hybrid,2.0,8,5,11.393,2.060715328611699,10.172648382346658,0.18087556645411207,0
5513,S+,Payg,0,20,51.550449,-0.235937,51.514973,-0.019649,2025-09-01T05:54,20.5364764414118,11.873773066176295,hybrid,2.0,8,5,15.472,2.708447580592797,1.7325406750471013,0.17505478157916216,1
5514,350,Member,1,20,51.445308,-0.234714,51.534472,-0.111458,2025-09-01T02:10,13.369885331538615,10.814725212631306,cost,2.0,8,5,13.081,2.380751809095677,2.3114009787293424,0.1820007498735324,1
5515,5 E-Tech,Payg,0,20,51.535301,-0.175368,51.520908,-0.169212,2025-09-04T13:11,12.132388938654673,11.343200973335126,cost,2.0,8,5,1.656,0.32056683168966715,0.3153364788465658,0.19357900464351882,1
5516,se,Member,1,20,51.507764,-0.194877,51.482936,-0.125041,2025-09-05T17:45,32.3572824754373,12.854009846050944,time,2.0,8,5,5.567,1.0451743564480334,5.6320675042003465,0.18774463022238788,0
5517,Mustang Mach e,Payg,0,20,51.51018,-0.088038,51.51981,-0.029642,2025-09-06T09:00,16.36339883835586,12.844808934171347,time,2.0,8,5,4.18,0.7232833589512815,0.7037179808369025,0.17303429639982812,1
5518,Enyaq Coupe,Member,1,20,51.489718,-0.20964,51.514179,-0.105013,2025-09-06T09:00,18.427440773609366,11.14910416468153,cost,2.0,8,5,7.736,1.439790394776218,5.601479591429474,0.18611561462981102,0
5519,e-Rifter Standard 50 kWh,Member,1,20,51.458703,-0.194543,51.468901,-0.01244,2025-09-05T06:22,18.342427161464528,13.753523702689126,time,2.0,8,5,12.666,2.3310830832454967,2.3042153537680754,0.18404256144366782,1
5520,Eletre R,Payg,0,20,51.510956,-0.185956,51.511045,-0.016175,2025-09-06T09:00,12.282158462281192,10.440061457466802,time,2.0,8,5,11.749,2.112627256879779,2.060495209263298,0.17981336768063486,1
5521,Model S,Payg,0,20,51.484961,-0.102909,51.544752,-0.053362,2025-09-01T17:22,30.191592538597316,13.115201413820111,hybrid,2.0,8,5,7.48,1.296320037754366,11.782353375237719,0.1733048178815997,0
5522,#5 Pro+,Member,1,20,51.525683,-0.205232,51.482693,-0.052873,2025-09-07T09:00,24.68849985399151,12.12849474475191,cost,2.0,8,5,11.578,2.309039419718346,11.815498019053905,0.19943335806860826,0
5523,Mii Electric,Member,1,20,51.53604,-0.022084,51.505265,-0.023536,2025-09-07T19:09,12.457879031678537,10.635875099216234,time,2.0,8,5,3.424,0.6001631698194352,0.5875744739136808,0.17528129959679767,1
5524,m60,Member,1,20,51.459851,-0.166558,51.528787,-0.044842,2025-09-06T09:00,15.017705953019156,13.17192376047827,time,2.0,8,5,11.391,2.0023360280699216,1.9449929853899584,0.17578228672372237,1
5525,Model 3,Payg,0,20,51.451358,-0.23588,51.549563,-0.011896,2025-09-06T22:09,16.986386920804936,13.365247090974648,hybrid,2.0,8,5,18.964,3.306704905190804,2.0817734253771163,0.17436748076306707,1
5526,500e,Payg,0,20,51.482989,-0.031966,51.509826,-0.037931,2025-09-04T12:40,32.49256127102721,12.200101478155958,time,2.0,8,5,3.013,0.563749748767997,4.337968949733556,0.18710579116096815,0
5527,gts sport turismo,Member,1,20,51.533989,-0.090938,51.480065,-0.021246,2025-09-03T19:02,27.524580586604515,13.989964097327075,hybrid,2.0,8,5,7.695,1.4105711212693315,11.328063861631604,0.18331008723448103,0
5528,e-tense,Payg,0,20,51.550111,-0.128925,51.496011,-0.197471,2025-09-07T09:00,15.14507368779008,12.546582922052428,time,2.0,8,5,7.66,1.3595482404297028,1.3191996634930911,0.1774867154607967,1
5529,i3 94,Payg,0,20,51.49922,-0.054399,51.530803,-0.101824,2025-09-04T21:05,15.72854546470423,11.428772260492712,hybrid,2.0,8,5,4.807,0.8791171460655347,0.8599546408423034,0.18288270149064587,1
5530,Model 3,Member,1,20,51.542515,-0.064142,51.500021,-0.225133,2025-09-13T09:00,21.58607011261641,14.768006389690786,cost,2.0,8,5,12.099,2.301298226279872,1.3636127445851252,0.19020565553185154,1
5531,edrive35,Payg,0,20,51.459028,-0.129399,51.487458,-0.200726,2025-09-06T09:00,16.255307213622896,14.720220188749355,time,2.0,8,5,5.865,1.046615208517184,1.0297600943679586,0.1784510159449589,1
5532,mach-e sr rwd,Payg,0,20,51.517093,-0.09684,51.546325,-0.16215,2025-09-07T09:00,12.072908608885554,10.478106973591725,hybrid,2.0,8,5,5.565,1.0988502823082722,1.0845343007909225,0.19745737328091142,1
5533,Enyaq Coupe iV RS,Member,1,20,51.453476,-0.222824,51.51372,-0.155948,2025-09-02T17:33,31.130113405264417,14.730406412741917,hybrid,2.0,8,5,8.144,1.4593265126672572,12.611374677249803,0.1791903871153312,0
5534,iv 60,Payg,0,20,51.541936,-0.047478,51.511312,-0.135146,2025-09-07T09:00,19.817257584188976,13.877411903691582,hybrid,2.0,8,5,6.955,1.2237000547811883,1.1879691360994786,0.1759453709246856,1
5535,Model S,Payg,0,20,51.549511,-0.049169,51.453831,-0.234632,2025-09-07T09:00,15.184680576384247,10.533220812786173,hybrid,2.0,8,5,16.673,3.3118752913273126,3.215574358313452,0.19863703540618444,1
5536,Enyaq iV,Member,1,20,51.488683,-0.035091,51.507519,-0.009238,2025-09-03T07:48,25.34388486300106,12.596626359261073,hybrid,2.0,8,5,2.755,0.5353428344262675,6.634596748796953,0.19431681830354539,0
5537,Taycan,Payg,0,20,51.520807,-0.052224,51.505622,-0.036621,2025-09-05T02:59,18.5760384389856,10.174756550387995,hybrid,2.0,8,5,2.004,0.3613094340055892,5.9612196553201615,0.18029412874530398,0
5538,Ariya,Member,1,20,51.553813,-0.212012,51.443681,-0.013684,2025-09-06T09:00,24.520013617767827,12.944285352804384,cost,2.0,8,5,18.397,3.5918846529648163,2.3151456529926886,0.19524295553431628,1
5539,Enyaq iV,Member,1,20,51.549189,-0.052262,51.515203,-0.142702,2025-09-13T09:00,21.284715104799496,14.665938209340935,hybrid,2.0,8,5,7.309,1.3562904004119538,1.323755379091712,0.18556442747461402,1
5540,e-tron 50 quattro,Payg,0,20,51.546527,-0.026167,51.451604,-0.238276,2025-09-07T09:00,16.751981001817946,11.84104868742729,cost,2.0,8,5,18.083,3.262219762781644,3.1747685585806256,0.1804025749478319,1
5541,Taycan,Payg,0,20,51.523978,-0.10389,51.498301,-0.20341,2025-09-06T09:00,30.368319332703358,12.543125870255789,time,2.0,8,5,7.456,1.4553243203481316,12.668619639382381,0.19518834768617643,0
5542,MX-30,Payg,0,20,51.459895,-0.185971,51.527838,-0.021879,2025-09-13T09:00,18.416774724166636,11.13780162951338,cost,2.0,8,5,13.643,2.627163640216947,2.182239039554729,0.1925649520059332,1
5543,3 standard range plus,Payg,0,20,51.526249,-0.118421,51.524636,-0.046754,2025-09-03T08:03,14.485592985041364,12.704731199644463,hybrid,2.0,8,5,4.961,0.8877027128305736,0.8721854112030423,0.1789362452792932,1
5544,Solterra,Payg,0,20,51.513613,-0.211787,51.506316,-0.056892,2025-09-01T17:02,17.094112503782007,14.01287334371682,hybrid,2.0,8,5,10.75,2.0231538211706965,1.9693137240416636,0.18820035545773922,1
5545,Enyaq Coupe iV 80,Payg,0,20,51.542041,-0.055485,51.511437,-0.057002,2025-09-03T19:49,26.760321794507483,11.07629136968615,hybrid,2.0,8,5,3.405,0.6165832113325472,12.147994474497983,0.18108170670559393,0
5546,Model 3,Member,1,20,51.492037,-0.112659,51.482029,-0.211579,2025-09-07T17:23,18.6032461872399,12.767433809822586,cost,2.0,8,5,6.939,1.179848989127896,1.1671624754834626,0.17003155917681165,1
5547,electric,Member,1,20,51.536364,-0.129809,51.548888,-0.193704,2025-09-06T09:00,15.380608204772837,11.77321638558957,hybrid,2.0,8,5,4.633,0.9212927698972249,0.9014133292754332,0.1988544722420084,1
5548,e-Partner,Payg,0,20,51.44736,-0.030549,51.453099,-0.191957,2025-09-06T09:00,18.32711503633785,13.73936039036879,cost,2.0,8,5,11.203,2.0892348361773196,2.0648244632879735,0.1864888722821851,1
5549,86kwh,Payg,0,20,51.501976,-0.050338,51.490955,-0.239119,2025-09-05T21:09,27.57720437498898,13.510193309786015,hybrid,2.0,8,5,13.126,2.467070789883952,11.387580386116685,0.18795297804997352,0
5550,87kwh,Payg,0,20,51.475044,-0.072941,51.479087,-0.037093,2025-09-02T19:13,15.753689175071482,13.493948280570425,hybrid,2.0,8,5,2.523,0.4743157820095145,0.45194817890021144,0.18799674277031886,1
5551,Avenger Electric,Member,1,20,51.490222,-0.132769,51.53604,-0.022084,2025-09-04T19:25,18.56561536220375,11.889015668621974,cost,2.0,8,5,9.199,1.7157905239423308,1.3353199387163555,0.1865192438245821,1
5552,Funky Cat GT,Member,1,20,51.552573,-0.234656,51.445032,-0.024137,2025-09-06T00:17,27.18934057478127,12.99639651485239,cost,2.0,8,5,18.851,3.3687007576548105,8.406326867302456,0.17870143534320782,0
5553,Q8 e-tron,Payg,0,20,51.525269,-0.14574,51.47622,-0.21549,2025-09-07T09:00,14.843556024621467,13.255425918432362,cost,2.0,8,5,7.284,1.4505888148149084,1.4129446202486573,0.1991472837472417,1
5554,gt,Payg,0,20,51.475506,-0.146996,51.54474,-0.204777,2025-09-13T09:00,21.418806197637952,13.404069861848646,time,2.0,8,5,8.675,1.6365392043571032,1.6029472671578615,0.18865005237545857,1
5555,Scenic,Member,1,20,51.456636,-0.0424,51.512569,-0.036098,2025-09-06T18:39,26.10953817072127,12.876281770187862,cost,2.0,8,5,6.235,1.1854458404916186,7.948519054818772,0.19012764081661887,0
5556,Countryman E,Payg,0,20,51.491182,-0.228991,51.45248,-0.063978,2025-09-03T08:49,30.885755013368296,14.334023734116125,time,2.0,8,5,12.213,2.242841518353394,10.698260193907226,0.1836437827195115,0
5557,EL7 Standard Range,Payg,0,20,51.477199,-0.209941,51.526704,-0.133974,2025-09-07T09:00,27.357113995718233,11.243992896350013,cost,2.0,8,5,7.613,1.35995466525809,12.079505353963462,0.1786358420147235,0
5558,mach-e er,Payg,0,20,51.49507,-0.084217,51.461278,-0.154578,2025-09-07T09:00,11.456477854281742,10.279033946806882,cost,2.0,8,5,6.153,1.0578881786196703,1.0355468211894279,0.1719304694652479,1
5559,EQA,Payg,0,20,51.55303,-0.111725,51.486895,-0.16315,2025-09-06T09:00,18.315924333372003,14.812517269369,cost,2.0,8,5,8.169,1.4745609142728922,0.7006814128006006,0.1805069058970366,1
5560,Model S,Member,1,20,51.507326,-0.062369,51.486583,-0.118205,2025-09-03T07:48,14.1582544292191,10.303668633119344,time,2.0,8,5,4.501,0.7889484358741111,0.7709171592199513,0.17528292287805178,1
5561,tourer long,Payg,0,20,51.481566,-0.041549,51.54821,-0.057272,2025-09-04T09:18,18.50314703800992,14.514778278959774,hybrid,2.0,8,5,7.49,1.4220712338773507,1.3943505556046032,0.18986264804771036,1
5562,250+,Payg,0,20,51.55223,-0.191438,51.465913,-0.061211,2025-09-07T09:00,16.636765717694463,13.061424684771117,hybrid,2.0,8,5,13.166,2.5854089544193783,2.5211965065815103,0.1963701165440816,1
5563,combi compact,Payg,0,20,51.447183,-0.139723,51.536227,-0.205745,2025-09-05T02:51,18.718566905330427,14.593701926572997,hybrid,2.0,8,5,10.905,1.952896251875065,1.9020210735381489,0.17908264574736957,1
5564,mach-e er,Member,1,20,51.51849,-0.065026,51.509437,-0.014583,2025-09-07T08:57,16.030182676404863,12.824769652813195,hybrid,2.0,8,5,3.633,0.653890877343877,0.6410826047183334,0.1799864787624214,1
5565,Enyaq Coupe iV RS,Payg,0,20,51.465685,-0.216113,51.508076,-0.215407,2025-09-07T09:00,26.47705195543214,14.105043627464035,hybrid,2.0,8,5,4.714,0.896182948131499,9.51653864405925,0.19011093511487037,0
5566,UX 300e,Member,1,20,51.547249,-0.140129,51.479115,-0.182366,2025-09-04T21:14,15.792525990724144,13.606451316172668,hybrid,2.0,8,5,8.12,1.4167625213811652,1.4007071062866867,0.1744781430272371,1
5567,mach-e sr rwd,Payg,0,20,51.499666,-0.129516,51.514179,-0.118006,2025-09-06T06:25,20.58560795728303,12.625560668303354,cost,2.0,8,5,1.8,0.3561896210405958,5.410415443856774,0.197883122800331,0
5568,premium,Payg,0,20,51.514761,-0.061909,51.510004,-0.156642,2025-09-01T23:05,19.103960747159565,11.816617949768096,time,2.0,8,5,6.577,1.1898806083641382,5.397752877819921,0.1809154034307645,0
5569,suv 450+,Payg,0,20,51.511505,-0.045785,51.481234,-0.041597,2025-09-04T01:07,16.7387557546053,10.014295103441711,cost,2.0,8,5,3.378,0.5845155518502194,7.283184219973507,0.17303598337780327,0
5570,i5 xDrive40 Touring,Payg,0,20,51.510877,-0.0951,51.489818,-0.031573,2025-09-07T09:00,29.02691033043348,11.254526372846884,hybrid,2.0,8,5,4.982,0.8730482713754392,14.408325565614836,0.17524052014761926,0
5571,Model S,Payg,0,20,51.48443,-0.07574,51.489371,-0.174302,2025-09-06T09:00,16.702090414497956,14.758834042369717,hybrid,2.0,8,5,6.847,1.355585371472692,1.3418864989428747,0.19798238228022375,1
5572,#3,Member,1,20,51.532691,-0.145729,51.477218,-0.071727,2025-09-07T09:00,13.649059557908284,11.377309239324957,hybrid,2.0,8,5,8.018,1.4225020736242842,1.3983885294390703,0.1774135786510706,1
5573,Cooper,Payg,0,20,51.533426,-0.022485,51.531672,-0.044732,2025-09-13T09:00,32.795782336051204,13.759262213311,hybrid,2.0,8,5,1.551,0.2944853674422698,6.936295263113384,0.18986806411493862,0
5574,E-HS9 99 kWh,Payg,0,20,51.5111,-0.015097,51.459418,-0.011359,2025-09-06T09:00,22.20131800130639,12.54248807265668,cost,2.0,8,5,5.753,1.0049625559304693,8.712361669309663,0.17468495670614798,0
5575,e,Payg,0,20,51.542795,-0.141603,51.527448,-0.210451,2025-09-05T23:25,14.59194021122763,11.542571923273997,cost,2.0,8,5,5.059,0.8894888138477741,0.8686610429477113,0.17582305077046334,1
5576,Spring Electric 65 Extreme,Member,1,20,51.49376,-0.105896,51.460986,-0.077792,2025-09-01T00:15,18.111608510176268,14.955467244811903,cost,2.0,8,5,4.131,0.8112339924682743,0.795610610643933,0.19637714656699934,1
5577,electric,Member,1,20,51.488664,-0.222795,51.504803,-0.094338,2025-09-02T17:15,16.41507711887226,10.23487188762397,cost,2.0,8,5,9.072,1.5825287211831132,1.5450513078120727,0.17444099660307685,1
5578,Air Dream Edition,Member,1,20,51.542613,-0.151828,51.545622,-0.231595,2025-09-04T15:46,17.536932310561063,12.91038553237012,time,2.0,8,5,5.526,0.9425284722691404,0.9253093556381887,0.17056251760208838,1
5579,e-3008 97 kWh Long Range,Payg,0,20,51.527261,-0.191761,51.460594,-0.178937,2025-09-03T12:18,19.03232594846803,12.307591080048557,time,2.0,8,5,7.466,1.3814862097900955,1.344946973683895,0.1850369956857883,1
5580,s long range plus,Member,1,20,51.450257,-0.13757,51.540525,-0.124991,2025-09-07T15:18,26.26893928742624,10.382632048510308,hybrid,2.0,8,5,10.075,1.973509179308722,15.55718852320931,0.19588180439788805,0
5581,Kangoo E-Tech Electric,Member,1,20,51.471453,-0.162875,51.544008,-0.06986,2025-09-01T08:42,15.132510019768294,11.070481029076776,hybrid,2.0,8,5,10.321,1.8555066073920399,1.8275952031671536,0.17977973136246875,1
5582,s sportback,Payg,0,20,51.529207,-0.088896,51.511551,-0.028169,2025-09-06T08:55,25.13483463715172,13.471209868389456,hybrid,2.0,8,5,4.638,0.8062924983376443,10.0820372501181,0.17384486811937133,0
5583,350,Payg,0,20,51.544479,-0.055341,51.461876,-0.119533,2025-09-07T23:32,14.91741695317344,10.541643148967168,hybrid,2.0,8,5,10.203,2.0351610346217464,0.8751547608412544,0.19946692488696915,1
5584,Ariya,Payg,0,20,51.531335,-0.1,51.492993,-0.110924,2025-09-07T09:00,26.993091165195214,14.005125552748563,hybrid,2.0,8,5,4.33,0.8240083479706748,8.177260659966413,0.1903021588846824,0
5585,etron sportback,Payg,0,20,51.550286,-0.157574,51.45396,-0.016139,2025-09-03T21:35,33.460976108689024,13.125304969760567,cost,2.0,8,5,14.511,2.837201152805991,21.512999468024315,0.1955207189584447,0
5586,e-Expert Combi Long 75 kWh,Payg,0,20,51.497397,-0.180276,51.480139,-0.171624,2025-09-03T13:45,11.00591878151362,10.504287974418034,cost,2.0,8,5,2.01,0.3870539378214341,0.37705915666684847,0.19256414816986772,1
5587,e-4orce,Member,1,20,51.4726,-0.076392,51.524195,-0.20658,2025-09-13T09:00,30.954369069109347,11.434073143816237,cost,2.0,8,5,10.683,2.039889666390796,16.96672251955579,0.19094726821967573,0
5588,Taycan Turbo,Payg,0,20,51.492953,-0.137844,51.513416,-0.084138,2025-09-04T16:58,14.581544109252015,10.685889311734321,hybrid,2.0,8,5,4.358,0.7911379061366965,0.7791309595035386,0.18153692201392763,1
5589,Elroq,Payg,0,20,51.481248,-0.066303,51.48487,-0.237888,2025-09-07T18:46,19.0129968756191,13.988006477788835,hybrid,2.0,8,5,11.888,2.136632615176146,1.004998079566053,0.17973019979610919,1
5590,s standard range,Member,1,20,51.514215,-0.196274,51.546554,-0.103074,2025-09-04T03:53,19.5665291068066,12.664798125628334,cost,2.0,8,5,7.382,1.4137176506467903,1.3803461962356527,0.19150875787683425,1
5591,turbo s cross turismo,Payg,0,20,51.500038,-0.087602,51.449223,-0.152713,2025-09-03T18:09,22.75207663608515,10.014149683582932,hybrid,2.0,8,5,7.229,1.3843635500833962,10.662543194056557,0.19150139024531693,0
5592,Taycan,Payg,0,20,51.536133,-0.200331,51.5306,-0.184509,2025-09-06T08:05,23.677832278460784,12.714518236140762,cost,2.0,8,5,1.255,0.24913965265944835,7.792774027322647,0.1985176515214728,0
5593,gt,Payg,0,20,51.535991,-0.160693,51.470401,-0.01257,2025-09-07T09:00,24.40838180513952,12.414018421324755,hybrid,2.0,8,5,12.582,2.353586334845028,8.875573160667194,0.18705979453544969,0
